"Record Number","Record Type","Licensee Name","Address","Expiration Date","Status","Home Delivery","Disciplinary Action",
"GR-C-001785","Class C Grower – License","Peninsula Agriculture, LLC","3171 Alabaster RD, Tawas City MI 48763","05/26/2024","Closed",,,
"GR-C-001786","Class C Grower – License","Peninsula Agriculture, LLC","3171 Alabaster RD, Tawas City MI 48763","05/26/2024","Closed",,,
"GR-C-001778","Class C Grower – License","Peninsula Agriculture, LLC","3171 Alabaster RD, Tawas City MI 48763","05/26/2024","Closed",,,
"GR-C-001779","Class C Grower – License","Peninsula Agriculture, LLC","3171 Alabaster RD, Tawas City MI 48763","05/26/2024","Closed",,,
"GR-C-001780","Class C Grower – License","Peninsula Agriculture, LLC","3171 Alabaster RD, Tawas City MI 48763","05/26/2024","Closed",,,
"GR-C-001781","Class C Grower – License","Peninsula Agriculture, LLC","3171 Alabaster RD, Tawas City MI 48763","05/26/2024","Closed",,,
"GR-C-001782","Class C Grower – License","Peninsula Agriculture, LLC","3171 Alabaster RD, Tawas City MI 48763","05/26/2024","Closed",,,
"GR-C-001783","Class C Grower – License","Peninsula Agriculture, LLC","3171 Alabaster RD, Tawas City MI 48763","05/26/2024","Closed",,,
"GR-C-001784","Class C Grower – License","Peninsula Agriculture, LLC","3171 Alabaster RD, Tawas City MI 48763","05/26/2024","Closed",,,
"GR-C-001846","Class C Grower – License","Helios-Lang LLC","4121 Lang RD, Beaverton MI 48612","09/25/2026","Active",,,
"GR-C-001847","Class C Grower – License","Helios-Lang LLC","4121 Lang RD, Beaverton MI 48612","09/25/2026","Active",,,
"GR-C-001848","Class C Grower – License","Helios-Lang LLC","4121 Lang RD, Beaverton MI 48612","09/25/2026","Active",,,
"GR-C-001800","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2025","Closed",,,
"GR-C-001842","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2024","Closed",,,
"GR-C-001843","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2024","Closed",,,
"GR-C-001844","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2024","Closed",,,
"GR-C-001845","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2024","Closed",,,
"GR-C-001836","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2024","Closed",,,
"GR-C-001837","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2024","Closed",,,
"GR-C-001838","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2024","Closed",,,
"GR-C-001839","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2024","Closed",,,
"GR-C-001840","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2024","Closed",,,
"GR-C-001841","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2024","Closed",,,
"GR-C-001830","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2025","Closed",,,
"GR-C-001831","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2025","Closed",,,
"GR-C-001832","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2025","Closed",,,
"GR-C-001833","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2025","Closed",,,
"GR-C-001834","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2025","Closed",,,
"GR-C-001835","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2024","Closed",,,
"GR-C-001828","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2025","Closed",,,
"GR-C-001824","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2025","Closed",,,
"GR-C-001825","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2025","Closed",,,
"GR-C-001826","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2025","Closed",,,
"GR-C-001827","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2025","Closed",,,
"GR-C-001829","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2025","Closed",,,
"GR-C-001818","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2025","Closed",,,
"GR-C-001819","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2025","Closed",,,
"GR-C-001820","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2025","Closed",,,
"GR-C-001821","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2025","Closed",,,
"GR-C-001822","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2025","Closed",,,
"GR-C-001823","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2025","Closed",,,
"GR-C-001812","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2025","Closed",,,
"GR-C-001813","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2025","Closed",,,
"GR-C-001814","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2025","Closed",,,
"GR-C-001815","Class C Grower – License","Millie Montana Industries","9684 Russell RD, Clare MI 48617","08/20/2025","Closed",,,
"GR-C-001765","Class C Grower – License","Oceana Gardens","2514 S 186th AVE, Hesperia MI 49421","05/24/2026","Active",,,
"GR-C-001651","Class C Grower – License","Bessinger Holdings, LLC","1549 Bessinger RD, Turner MI 48765","07/12/2025","Closed",,,
"GR-C-001649","Class C Grower – License","Bessinger Holdings, LLC","1549 Bessinger RD, Turner MI 48765","07/12/2025","Closed",,,
"GR-C-001655","Class C Grower – License","Bessinger Holdings, LLC","1549 Bessinger RD, Turner MI 48765","07/12/2025","Closed",,,
"GR-C-001657","Class C Grower – License","Bessinger Holdings, LLC","1549 Bessinger RD, Turner MI 48765","07/12/2025","Closed",,,
"GR-C-001661","Class C Grower – License","Bessinger Holdings, LLC","1549 Bessinger RD, Turner MI 48765","07/12/2025","Closed",,,
"GR-C-001663","Class C Grower – License","Bessinger Holdings, LLC","1549 Bessinger RD, Turner MI 48765","07/12/2025","Closed",,,
"GR-C-001667","Class C Grower – License","Bessinger Holdings, LLC","1549 Bessinger RD, Turner MI 48765","07/12/2025","Closed",,,
"GR-C-001669","Class C Grower – License","Bessinger Holdings, LLC","1549 Bessinger RD, Turner MI 48765","07/12/2025","Closed",,,
"GR-C-001672","Class C Grower – License","Bessinger Holdings, LLC","1549 Bessinger RD, Turner MI 48765","07/12/2025","Closed",,,
"GR-C-001675","Class C Grower – License","Bessinger Holdings, LLC","1549 Bessinger RD, Turner MI 48765","07/12/2025","Closed",,,
"GR-C-001677","Class C Grower – License","Bessinger Holdings, LLC","1549 Bessinger RD, Turner MI 48765","07/12/2025","Closed",,,
"GR-C-001676","Class C Grower – License","Bessinger Holdings, LLC","1549 Bessinger RD, Turner MI 48765","07/12/2025","Closed",,,
"GR-C-001678","Class C Grower – License","Bessinger Holdings, LLC","1549 Bessinger RD, Turner MI 48765","07/12/2025","Closed",,,
"GR-C-001679","Class C Grower – License","Bessinger Holdings, LLC","1549 Bessinger RD, Turner MI 48765","07/12/2025","Closed",,,
"GR-C-001680","Class C Grower – License","Bessinger Holdings, LLC","1549 Bessinger RD, Turner MI 48765","07/12/2025","Closed",,,
"GR-C-001681","Class C Grower – License","Bessinger Holdings, LLC","1549 Bessinger RD, Turner MI 48765","07/12/2025","Closed",,,
"GR-C-001682","Class C Grower – License","Bessinger Holdings, LLC","1549 Bessinger RD, Turner MI 48765","07/12/2025","Closed",,,
"GR-C-001683","Class C Grower – License","Bessinger Holdings, LLC","1549 Bessinger RD, Turner MI 48765","07/12/2025","Closed",,,
"GR-C-001684","Class C Grower – License","Bessinger Holdings, LLC","1549 Bessinger RD, Turner MI 48765","07/12/2025","Closed",,,
"GR-C-001685","Class C Grower – License","Grand Crossing","6980 Bates RD, Williamsburg MI 49690","07/12/2026","Active",,,
"GR-C-001761","Class C Grower – License","Oceana Gardens","2514 S 186th AVE, Hesperia MI 49421","05/24/2026","Active",,,
"GR-C-001762","Class C Grower – License","Oceana Gardens","2514 S 186th AVE, Hesperia MI 49421","05/24/2026","Active",,,
"GR-C-001640","Class C Grower – License","Grand Crossing","6980 Bates RD, Williamsburg MI 49690","07/12/2026","Active",,"Public Documents Available",
"GR-C-001380","Class C Grower – License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","08/31/2026","Active",,,
"GR-C-001377","Class C Grower – License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","08/31/2026","Active",,,
"GR-C-001763","Class C Grower – License","Oceana Gardens","2514 S 186th AVE, Hesperia MI 49421","05/24/2026","Active",,,
"GR-C-001764","Class C Grower – License","Oceana Gardens","2514 S 186th AVE, Hesperia MI 49421","05/24/2026","Active",,,
"GR-C-001768","Class C Grower – License","Oceana Gardens","2514 S 186th AVE, Hesperia MI 49421","05/24/2026","Active",,,
"GR-C-001767","Class C Grower – License","Oceana Gardens","2514 S 186th AVE, Hesperia MI 49421","05/24/2026","Active",,,
"GR-C-001766","Class C Grower – License","Oceana Gardens","2514 S 186th AVE, Hesperia MI 49421","05/24/2026","Active",,,
"GR-C-001375","Class C Grower – License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","08/31/2026","Active",,,
"GR-C-001646","Class C Grower – License","Union City Holding, LLC","648 Mendon RD, Union City MI 49094","07/07/2025","Closed",,,
"GR-C-001754","Class C Grower – License","Paisley Trees","21736 Bedford RD, Battle Creek MI 49017","08/20/2026","Active",,"Public Documents Available",
"GR-C-001755","Class C Grower – License","Paisley Trees","21736 Bedford RD, Battle Creek MI 49017","08/20/2026","Active",,"Public Documents Available",
"GR-C-001756","Class C Grower – License","Paisley Trees","21736 Bedford RD, Battle Creek MI 49017","08/20/2026","Active",,"Public Documents Available",
"GR-C-001757","Class C Grower – License","Paisley Trees","21736 Bedford RD, Battle Creek MI 49017","08/20/2026","Active",,"Public Documents Available",
"GR-C-001758","Class C Grower – License","Paisley Trees","21736 Bedford RD, Battle Creek MI 49017","08/20/2026","Active",,"Public Documents Available",
"GR-C-001759","Class C Grower – License","Paisley Trees","21736 Bedford RD, Battle Creek MI 49017","08/20/2026","Active",,"Public Documents Available",
"GR-C-001367","Class C Grower – License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","08/31/2026","Active",,,
"GR-C-001365","Class C Grower – License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","08/31/2026","Active",,,
"GR-C-001363","Class C Grower – License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","08/31/2026","Active",,,
"GR-C-001371","Class C Grower – License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","08/31/2026","Active",,,
"GR-C-001370","Class C Grower – License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","08/31/2026","Active",,,
"GR-C-001361","Class C Grower – License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","08/31/2026","Active",,,
"GR-C-001373","Class C Grower – License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","08/31/2024","Closed",,,
"GR-C-001381","Class C Grower – License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","08/31/2024","Closed",,,
"GR-C-001777","Class C Grower – License","Wise Guys Farms, LLC","8747 E Pere Marquette RD, Clare MI 48617","06/23/2026","Active",,,
"GR-C-001776","Class C Grower – License","Wise Guys Farms, LLC","8747 E Pere Marquette RD, Clare MI 48617","06/23/2026","Active",,,
"GR-C-001775","Class C Grower – License","Wise Guys Farms, LLC","8747 E Pere Marquette RD, Clare MI 48617","06/23/2026","Active",,,
"GR-C-001379","Class C Grower – License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","08/31/2026","Active",,,
"GR-C-001378","Class C Grower – License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","08/31/2026","Active",,,
"GR-C-001568","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001569","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001570","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001559","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001560","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001561","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001562","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001563","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001564","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001553","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001554","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001555","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001556","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001557","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001558","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001547","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001548","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001549","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001550","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001551","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001552","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001541","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001542","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001543","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001544","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001545","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001546","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001534","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001535","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001536","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001537","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001538","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001539","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001528","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001529","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001530","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001531","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001532","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001533","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001522","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001523","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001524","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001525","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001526","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001527","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001516","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001517","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001518","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001519","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001520","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001435","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001771","Class C Grower – License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","08/31/2026","Active",,,
"GR-C-001772","Class C Grower – License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","08/31/2026","Active",,,
"GR-C-001773","Class C Grower – License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","08/31/2026","Active",,,
"GR-C-001774","Class C Grower – License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","08/31/2026","Active",,,
"GR-C-001366","Class C Grower – License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","08/31/2026","Active",,,
"GR-C-001368","Class C Grower – License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","08/31/2026","Active",,,
"GR-C-001369","Class C Grower – License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","08/31/2026","Active",,,
"GR-C-001372","Class C Grower – License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","08/31/2026","Active",,,
"GR-C-001374","Class C Grower – License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","08/31/2026","Active",,,
"GR-C-001376","Class C Grower – License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","08/31/2026","Active",,,
"GR-C-001364","Class C Grower – License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","08/31/2026","Active",,,
"GR-C-001362","Class C Grower – License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","08/31/2026","Active",,,
"GR-C-001659","Class C Grower – License","Alchemy Wellness, LLC","21319 Kelsey Lake ST, Cassopolis MI 49031","06/22/2026","Active",,,
"GR-C-001521","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001540","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001601","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001602","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001603","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001604","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001595","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001596","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001597","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001598","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001599","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001600","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001589","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001567","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001566","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001565","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001576","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001575","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001574","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001573","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001572","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001571","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001582","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001581","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001580","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001579","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001578","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001577","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001588","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001587","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001586","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001585","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001584","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001583","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001594","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001593","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001592","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001591","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001590","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001480","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001481","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001482","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001483","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001484","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001485","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001474","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2024","Closed",,,
"GR-C-001475","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001476","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001477","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2024","Closed",,,
"GR-C-001478","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001479","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001468","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001469","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001470","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001471","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001472","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
